month,day,year,day_of_year,date,zone,type_of_site,visit site number,site,Latitude,Longitude,Elevation,Net_open,Net_close,Rain_time,Net_no,Temperature,Wind,Cloud,Bander_ID,Species,Band,Sex,Plumage,Estado reproductivo,Beak_length,Beak_depth,Beak_width,Tarsus,Wing,Mass,Pox_IUR,Pox_scale,Pox_size_lesion,Fecal,Narina,Slide,Swab,Blood,Plasma,Recaptured,Notes,Color band,territory,Hemoglobin,HEMATOCRIT,Exportar_sangre,Exportar_swab,check_number
10,11,2023,284,11-Oct-23,Puerto Ayora,arida,56,Barranco,-0.73862,-90.3017,0,6:20,8:00,0:00,3,,,,YT,FOR,SM2397,M,5,0,12.9,11.2,7.5,19.2,70,18.14,R,NA,NA,0,A,0,1,1,0,,MENOS 2 DEDOS,,,,,,,
10,11,2023,284,11-Oct-23,Puerto Ayora,arida,56,Barranco,-0.73862,-90.3017,0,6:20,8:00,0:00,3,,,,YT,FOR,SM2399,U,0,0,12.1,10.6,6.5,18.5,64,20.95,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
10,11,2023,284,11-Oct-23,Puerto Ayora,arida,56,Barranco,-0.73862,-90.3017,0,6:20,8:00,0:00,3,,,,YT,PAR,SMA1709,U,0,0,8.2,7.1,4.8,18.1,59,11.85,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
10,11,2023,284,11-Oct-23,Puerto Ayora,arida,56,Barranco,-0.73862,-90.3017,0,6:20,8:00,0:00,3,,,,YT,FUL,SMA1710,U,0,0,9.5,7.4,4.8,16.9,60,11.73,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
10,11,2023,284,11-Oct-23,Puerto Ayora,arida,56,Barranco,-0.73862,-90.3017,0,6:20,8:00,0:00,3,,,,YT,FOR,SM2401,M,5,CP2,12.7,11.5,7,18.6,70,19.78,R,NA,NA,0,A,0,1,1,0,,MENOS 1 DEDO,,,,,,,
10,11,2023,284,11-Oct-23,Puerto Ayora,arida,56,Barranco,-0.73862,-90.3017,0,6:20,8:00,0:00,3,,,,YT,PAR,SMA1561,U,0,0,8.8,6.7,5.2,17.9,58,12,I,A,3.1,0,A,0,0,0,0,,,,,,,,,
10,11,2023,284,11-Oct-23,Puerto Ayora,arida,56,Barranco,-0.73862,-90.3017,0,6:20,8:00,0:00,3,,,,YT,FOR,SM2402,U,0,0,13,14,8,19.1,68,21.55,I,A,5.7,0,B,0,0,0,0,,,,,,,,,
10,11,2023,284,11-Oct-23,Puerto Ayora,arida,56,Barranco,-0.73862,-90.3017,0,6:20,8:00,0:00,3,,,,YT,FOR,DSM2404,U,0,0,12.5,11.7,7.1,18.7,68,19.75,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
10,11,2023,284,11-Oct-23,Puerto Ayora,arida,56,Barranco,-0.73862,-90.3017,0,6:20,8:00,0:00,3,,,,YT,FOR,SM2405,U,0,0,13.2,13.9,8,19.7,69,19.32,R,NA,NA,0,B,0,0,0,0,,MENOS 1 DEDO,,,,,,,
10,11,2023,284,11-Oct-23,Puerto Ayora,arida,56,Barranco,-0.73862,-90.3017,0,6:20,8:00,0:00,3,,,,YT,FOR,SM2406,M,5,CP1,13.8,14,8.7,19.6,73,22.67,U,NA,NA,0,A,0,1,1,0,,,,,,,,,
10,11,2023,284,11-Oct-23,Puerto Ayora,arida,56,Barranco,-0.73862,-90.3017,0,6:20,8:00,0:00,3,,,,YT,FOR,SM2407,U,0,0,11.5,9.7,7,19,67,18.09,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
10,13,2023,286,13-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:20,8:30,0:00,1,,,,YT,PAR,SMA1712,U,0,0,8.2,7,5,16.8,59,10.93,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
10,13,2023,286,13-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:20,8:30,0:00,1,,,,YT,PAR,SMA1714,U,0,0,9.1,7,5,17.8,59,11.72,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
10,13,2023,286,13-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:20,8:30,0:00,1,,,,YT,PAR,SMA1715,U,0,0,7.8,7.1,5,17.5,61,12.25,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
10,13,2023,286,13-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:20,8:30,0:00,1,,,,YT,PAR,SMA1688,U,0,0,8.8,7,4.9,18.2,68,12.19,U,NA,NA,0,A,0,0,0,0,1,,,,,,,,
10,13,2023,286,13-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:20,8:30,0:00,1,,,,YT,FOR,SM2408,U,0,0,13,11.9,8,19.8,69,21.41,R,NA,NA,0,A,0,0,0,0,,MENOS UN DEDO,,,,,,,
10,13,2023,286,13-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:20,8:30,0:00,1,,,,YT,GAMO,SMC090,U,0,0,17.5,NA,NA,29,102,40.85,U,NA,NA,0,A,0,1,0,0,1,"TIENE ANILLO BLANCO,POSIBLE INFECCION DE POX EN EL DEDO ESCANDOSE",WM,,,,,,
10,13,2023,286,13-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:20,8:30,0:00,1,,,,YT,CRA,SM2409,M,5,0,11.2,12,7.4,24,83,28.72,U,NA,NA,0,B,0,1,0,0,,,,,,,,,
10,13,2023,286,13-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:20,8:30,0:00,1,,,,YT,GAMO,SMC099,U,0,0,17.8,NA,NA,30.5,100,39.05,R,NA,NA,0,NA,0,1,1,0,,AL PARECER MACHO PRESENTA PROTUBERANCIA CLOACAL (CP4) MENOS 1 DEDO,,,,,,,
10,17,2023,290,17-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:15,8:00,0:00,2,,,,DL,PAR,SMA1716,U,0,0,6.91,6.44,4.58,18.86,58,12.3,I,C,7.88,0,B,1,1,1,0,,SE COLOCO ANILLO NARANJA ,,,,,,,
10,17,2023,290,17-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:15,8:00,0:00,2,,,,DL,FOR,SM2410,M,3,0,13.26,11.87,7.74,21.18,74,25.47,U,NA,NA,0,B,1,1,1,0,,,,,,,,,
10,17,2023,290,17-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:15,8:00,0:00,2,,,,DL,FOR,SM2411,U,0,0,13.35,11.34,7.78,22.54,68,23.77,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
10,17,2023,290,17-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:15,8:00,0:00,2,,,,DL,FUL,SMA1654,U,0,0,9.12,7.63,5,18.42,61,13.37,U,NA,NA,0,B,0,0,0,0,1,PATA ROTA,,,,,,,
10,17,2023,290,17-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:15,8:00,0:00,2,,,,DL,FUL,SMA1717,M,2,0,9.73,7.49,5.56,20.76,63,15.2,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
10,17,2023,290,17-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:15,8:00,0:00,2,,,,DL,FUL,SMA1718,U,0,0,9.3,6.93,4.94,19.46,61,14.51,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
10,17,2023,290,17-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:15,8:00,0:00,2,,,,DL,PAR,SMA1719,U,0,0,7.91,6,3.94,17.95,56,10.88,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
10,17,2023,290,17-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:15,8:00,0:00,2,,,,DL,PAR,SMA1720,U,0,0,8.21,6.83,4.78,19.6,60,12.86,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
10,17,2023,290,17-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:15,8:00,0:00,2,,,,DL,FOR,SM2412,U,0,0,11.53,9.93,6.6,21.93,70,20.51,R,NA,NA,0,A,0,0,0,0,,,,,,,,,
10,17,2023,290,17-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:15,8:00,0:00,2,,,,DL,FUL,SMA1721,U,0,0,8.88,7.1,5.45,15.58,61,13.48,U,NA,NA,0,BV,0,0,0,0,,,,,,,,,
10,17,2023,290,17-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:15,8:00,0:00,2,,,,DL,CRA,SM2413,F,0,0,9.49,10.56,6.81,24.99,82,30.22,U,NA,NA,0,B,1,1,1,0,,,,,,,,,
10,17,2023,290,17-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:15,8:00,0:00,2,,,,DL,CRA,SM2414,M,5,CP2,10.26,11.18,6.64,23.72,79,30.39,R,NA,NA,0,A,1,1,1,0,,MENOS UN DEDO,,,,,,,
10,17,2023,290,17-Oct-23,Puerto Ayora,arida,57,Barranco,-0.73862,-90.3017,0,6:15,8:00,0:00,2,,,,DL,FOR,SM2415,U,0,0,13.37,11.78,7.64,19.76,66,20,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
10,18,2023,291,18-Oct-23,Puerto Ayora,arida,58,Barranco,-0.73862,-90.3017,0,6:31,8:30,0:00,2,,,,YT,SCA,SM2416,M,5,0,17.05,9.65,6.85,20.01,73,22.25,U,NA,NA,0,B,1,1,1,1,,,,,,,,,
10,18,2023,291,18-Oct-23,Puerto Ayora,arida,58,Barranco,-0.73862,-90.3017,0,6:31,8:30,0:00,2,,,,YT,SCA,SM2417,M,5,CP1,14.31,9.47,7.13,20.39,70,20.44,U,NA,NA,0,B,1,0,1,1,,,,,,,,,
10,18,2023,291,18-Oct-23,Puerto Ayora,arida,58,Barranco,-0.73862,-90.3017,0,6:31,8:30,0:00,2,,,,YT,MAG,SM2418,M,5,0,16.34,16.15,10.85,21.13,77,27.23,U,NA,NA,0,A,1,1,1,1,,,,,,,,,
10,18,2023,291,18-Oct-23,Puerto Ayora,arida,58,Barranco,-0.73862,-90.3017,0,6:31,8:30,0:00,2,,,,YT,PAR,SMA1722,U,0,0,8.22,6.99,5.42,17.42,58,11.08,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
10,18,2023,291,18-Oct-23,Puerto Ayora,arida,58,Barranco,-0.73862,-90.3017,0,6:31,8:30,0:00,2,,,,YT,CRA,SM1766,M,5,0,11.9,11.6,8,25.5,85,28.69,R,NA,NA,0,A,1,1,1,1,1,MENOS 1 DEDO,,,,,,,
